nom,people_count,male,female,min_age,max_age,avg_age
LANNE,1,0,1,53.0,53.0,53.0
LAOUKIRI,1,1,0,46.0,46.0,46.0
LAPACHERIE,1,1,0,72.0,72.0,72.0
LAPALU,1,1,0,66.0,66.0,66.0
PLANCHENAULT,1,1,0,69.0,69.0,69.0
PLANTE,1,1,0,50.0,50.0,50.0
PLASSARD,1,1,0,56.0,56.0,56.0
PLOTEAU,1,1,0,54.0,54.0,54.0
LAMBERT,1,1,0,55.0,55.0,55.0
LAMIRAY,1,1,0,47.0,47.0,47.0
LAMORLETTE,1,1,0,70.0,70.0,70.0
LAMORT,1,1,0,60.0,60.0,60.0
LE CAM,1,1,0,70.0,70.0,70.0
PIERRUGUES,1,1,0,63.0,63.0,63.0
PIETTE,1,1,0,53.0,53.0,53.0
PIGOT,1,1,0,58.0,58.0,58.0
PINOTEAU,1,1,0,58.0,58.0,58.0
PIRIOU,1,1,0,58.0,58.0,58.0
PIRMAN,1,1,0,55.0,55.0,55.0
PITROU-DOLBEAU,1,0,1,53.0,53.0,53.0
LATOUCHE,1,0,1,48.0,48.0,48.0
LAUGA,1,1,0,71.0,71.0,71.0
LAUGARO,1,0,1,41.0,41.0,41.0
LAUREY,1,1,0,58.0,58.0,58.0
LAVALLARD,1,0,1,54.0,54.0,54.0
LE BOULANGER,1,0,1,35.0,35.0,35.0
LE BOUTER,1,0,1,44.0,44.0,44.0
LE BRAS,1,1,0,48.0,48.0,48.0
Khac,1,0,1,30.0,30.0,30.0
Khouiel,1,1,0,30.0,30.0,30.0
Koeberlé,1,1,0,40.0,40.0,40.0
Komokoli Nakoafio,1,0,1,39.0,39.0,39.0
Konopnicki,1,1,0,41.0,41.0,41.0
Krüger,1,0,1,46.0,46.0,46.0
LABAILS,1,0,1,46.0,46.0,46.0
LABESSE,1,1,0,60.0,60.0,60.0
POIROUT,1,0,1,58.0,58.0,58.0
POISSANT,1,1,0,42.0,42.0,42.0
POMA,1,1,0,55.0,55.0,55.0
PONCET,1,1,0,53.0,53.0,53.0
PONCET MONGE,1,0,1,69.0,69.0,69.0
PONY,1,1,0,70.0,70.0,70.0
PORRETTA,1,1,0,61.0,61.0,61.0
POTIN,1,1,0,60.0,60.0,60.0
LAFONT,1,1,0,58.0,58.0,58.0
LAFRIQUE,1,1,0,57.0,57.0,57.0
LAGES,1,1,0,47.0,47.0,47.0
LAGET,1,1,0,73.0,73.0,73.0
LAISNEY,1,1,0,43.0,43.0,43.0
LAJUGIE,1,1,0,65.0,65.0,65.0
LALANE,1,0,1,48.0,48.0,48.0
POININ-COULIN,1,1,0,60.0,60.0,60.0
LARDEUX-COIFFARD,1,0,1,49.0,49.0,49.0
LARDON,1,1,0,57.0,57.0,57.0
LAROPPE,1,1,0,29.0,29.0,29.0
LARRAT,1,1,0,78.0,78.0,78.0
LARUE,1,0,1,51.0,51.0,51.0
LACOUR,1,0,1,57.0,57.0,57.0
LAFAY,1,0,1,53.0,53.0,53.0
LAFON GAUTHIER,1,0,1,54.0,54.0,54.0
KIRSCHNER,1,1,0,27.0,27.0,27.0
KISS,1,0,1,54.0,54.0,54.0
KLING,1,1,0,53.0,53.0,53.0
KOENDERS,1,0,1,43.0,43.0,43.0
KOHLHAAS,1,1,0,56.0,56.0,56.0
KRABAL,1,1,0,47.0,47.0,47.0
KRUSZKA,1,1,0,68.0,68.0,68.0
KULIMOETOKE,1,1,0,57.0,57.0,57.0
PRIOU,1,0,1,58.0,58.0,58.0
PRIOUX,1,0,1,44.0,44.0,44.0
PROFFIT BRULFERT,1,1,0,55.0,55.0,55.0
PRONO,1,1,0,63.0,63.0,63.0
PRONONCE,1,1,0,54.0,54.0,54.0
PROTANO,1,1,0,59.0,59.0,59.0
PRUD'HOMM,1,0,1,61.0,61.0,61.0
KHELIFI,1,0,1,45.0,45.0,45.0
POYET,1,1,0,66.0,66.0,66.0
PRADELLE,1,0,1,63.0,63.0,63.0
PRAS,1,1,0,62.0,62.0,62.0
PRAT,1,1,0,61.0,61.0,61.0
PRAUD,1,0,1,32.0,32.0,32.0
PRESNE,1,0,1,68.0,68.0,68.0
PRIBETICH,1,1,0,67.0,67.0,67.0
PRINCE,1,1,0,42.0,42.0,42.0
LABORDERIE,1,1,0,72.0,72.0,72.0
LABOSSE,1,0,1,54.0,54.0,54.0
LABROUSSE,1,1,0,38.0,38.0,38.0
LACARRERE,1,1,0,26.0,26.0,26.0
LACASCADE,1,0,1,59.0,59.0,59.0
LACHAIZE,1,0,1,57.0,57.0,57.0
POUPET,1,0,1,58.0,58.0,58.0
POUSSIER,1,0,1,58.0,58.0,58.0
Paul-Loubière,1,1,0,64.0,64.0,64.0
JULLIEN,1,1,0,64.0,64.0,64.0
JUNES,1,1,0,59.0,59.0,59.0
Jabot,1,0,1,64.0,64.0,64.0
Jacky,1,1,0,71.0,71.0,71.0
Jacobelli,1,1,0,54.0,54.0,54.0
Jacotot,1,0,1,51.0,51.0,51.0
Jacq,1,0,1,52.0,52.0,52.0
Pacaud,1,0,1,46.0,46.0,46.0
Pacoret,1,0,1,46.0,46.0,46.0
Papy,1,0,1,62.0,62.0,62.0
Paquet,1,1,0,56.0,56.0,56.0
Paris,1,1,0,33.0,33.0,33.0
Paris Grosset,1,0,1,53.0,53.0,53.0
Parra,1,1,0,60.0,60.0,60.0
Passerieux,1,1,0,63.0,63.0,63.0
Juliard-Gendarme,1,0,1,49.0,49.0,49.0
KARULAK,1,1,0,58.0,58.0,58.0
KEFI-JEROME,1,1,0,42.0,42.0,42.0
KELYOR,1,1,0,77.0,77.0,77.0
KERGOAT,1,0,1,65.0,65.0,65.0
PUGEAT,1,0,1,66.0,66.0,66.0
PUIL,1,1,0,61.0,61.0,61.0
PUJOL,1,0,1,62.0,62.0,62.0
Kaziewicz,1,0,1,67.0,67.0,67.0
Keignaert,1,0,1,50.0,50.0,50.0
Kemel,1,1,0,72.0,72.0,72.0
Kermorvant,1,1,0,53.0,53.0,53.0
Kerrouche,1,1,0,56.0,56.0,56.0
Jouault,1,1,0,41.0,41.0,41.0
Jouneaux-Pedrono,1,0,1,61.0,61.0,61.0
Jules,1,1,0,49.0,49.0,49.0
JOURDA,1,0,1,65.0,65.0,65.0
JOUYE DE GRANDMAISON,1,1,0,52.0,52.0,52.0
JOYAU,1,1,0,37.0,37.0,37.0
JOYEUX,1,1,0,63.0,63.0,63.0
JUBAN,1,0,1,73.0,73.0,73.0
JUDALET,1,1,0,70.0,70.0,70.0
JUILIEN PEUVION,1,0,1,58.0,58.0,58.0
Irigoyen,1,1,0,57.0,57.0,57.0
Pennelle,1,1,0,62.0,62.0,62.0
Penso,1,1,0,55.0,55.0,55.0
Pestre,1,1,0,59.0,59.0,59.0
Petitta,1,1,0,44.0,44.0,44.0
Peyron,1,1,0,61.0,61.0,61.0
JEFFROY,1,1,0,49.0,49.0,49.0
JENN,1,0,1,58.0,58.0,58.0
JOULIÉ,1,1,0,44.0,44.0,44.0
Pavillon,1,1,0,52.0,52.0,52.0
Pedowski,1,1,0,57.0,57.0,57.0
Peducasse,1,0,1,52.0,52.0,52.0
Peiro,1,1,0,67.0,67.0,67.0
Pelletier-le barbier,1,0,1,50.0,50.0,50.0
Pelloquet,1,1,0,67.0,67.0,67.0
Pelé,1,0,1,52.0,52.0,52.0
Pemezec,1,1,0,68.0,68.0,68.0
Jacquet,1,1,0,46.0,46.0,46.0
Jalabert,1,0,1,53.0,53.0,53.0
Jalby,1,1,0,53.0,53.0,53.0
Jampoc Bertrand,1,0,1,47.0,47.0,47.0
Janicot,1,1,0,55.0,55.0,55.0
Jean-Michel,1,1,0,57.0,57.0,57.0
Jerome,1,1,0,46.0,46.0,46.0
Jlalji,1,1,0,52.0,52.0,52.0
IMPERIALE,1,0,1,40.0,40.0,40.0
INDERBITZIN,1,1,0,56.0,56.0,56.0
IRITI,1,0,1,58.0,58.0,58.0
ISEPPI,1,1,0,43.0,43.0,43.0
ISMAIN,1,1,0,69.0,69.0,69.0
Idziak,1,1,0,46.0,46.0,46.0
Iordanoff,1,1,0,41.0,41.0,41.0
Heliot Couronne,1,0,1,57.0,57.0,57.0
Point,1,1,0,48.0,48.0,48.0
Poirier,1,1,0,46.0,46.0,46.0
Polski,1,1,0,45.0,45.0,45.0
Hus,1,1,0,64.0,64.0,64.0
Husson,1,1,0,43.0,43.0,43.0
Hénaff,1,1,0,50.0,50.0,50.0
IBRAHIMA,1,1,0,46.0,46.0,46.0
IMBAULT,1,1,0,71.0,71.0,71.0
JEAN-JACQUES,1,0,1,55.0,55.0,55.0
Pfister,1,0,1,49.0,49.0,49.0
Pichot,1,1,0,54.0,54.0,54.0
Pierre-yves,1,1,0,56.0,56.0,56.0
Pilch,1,1,0,55.0,55.0,55.0
Pineau,1,0,1,55.0,55.0,55.0
Piolle,1,1,0,47.0,47.0,47.0
Plazanet,1,0,1,46.0,46.0,46.0
JABES,1,0,1,51.0,51.0,51.0
JAMET,1,1,0,63.0,63.0,63.0
JAMMES,1,1,0,61.0,61.0,61.0
JANKOWSKI,1,0,1,58.0,58.0,58.0
JAOUEN,1,1,0,70.0,70.0,70.0
JAUBERT,1,0,1,59.0,59.0,59.0
JAUNET,1,0,1,67.0,67.0,67.0
JEAN-BAPTISTE,1,1,0,46.0,46.0,46.0
Hamdane,1,0,1,59.0,59.0,59.0
Hamon,1,1,0,49.0,49.0,49.0
Hamonou-Boiroux,1,0,1,59.0,59.0,59.0
Hamy,1,1,0,71.0,71.0,71.0
Haran,1,0,1,25.0,25.0,25.0
Hartz,1,1,0,67.0,67.0,67.0
Hassan,1,0,1,32.0,32.0,32.0
Hasser,1,1,0,66.0,66.0,66.0
Puyobrau,1,1,0,62.0,62.0,62.0
Py,1,1,0,49.0,49.0,49.0
Péron,1,1,0,42.0,42.0,42.0
QAEZE,1,0,1,31.0,31.0,31.0
HURLUS,1,1,0,66.0,66.0,66.0
Haesebroeck,1,1,0,68.0,68.0,68.0
Hagenbach,1,1,0,53.0,53.0,53.0
Hajjari,1,0,1,33.0,33.0,33.0
Pradié,1,1,0,38.0,38.0,38.0
Pragout,1,0,1,42.0,42.0,42.0
Prieur,1,1,0,46.0,46.0,46.0
Prigent,1,0,1,41.0,41.0,41.0
Prochasson,1,1,0,68.0,68.0,68.0
Pronchéry,1,1,0,55.0,55.0,55.0
Puchois,1,1,0,64.0,64.0,64.0
Pueyo,1,1,0,42.0,42.0,42.0
Henrion,1,1,0,52.0,52.0,52.0
Hoarau,1,1,0,38.0,38.0,38.0
Hocq,1,1,0,71.0,71.0,71.0
Home,1,1,0,55.0,55.0,55.0
Hue,1,0,1,43.0,43.0,43.0
Pontone,1,1,0,53.0,53.0,53.0
Poujet,1,1,0,44.0,44.0,44.0
Pradayrol,1,1,0,72.0,72.0,72.0
RAGOT,1,0,1,50.0,50.0,50.0
HENAULT,1,1,0,63.0,63.0,63.0
HENNEBERT,1,1,0,70.0,70.0,70.0
HERENGER,1,0,1,44.0,44.0,44.0
HERIN,1,1,0,53.0,53.0,53.0
HERR,1,1,0,56.0,56.0,56.0
HERTAULT,1,1,0,69.0,69.0,69.0
HERTELOUP,1,1,0,64.0,64.0,64.0
QUIN,1,1,0,65.0,65.0,65.0
Quilan,1,0,1,68.0,68.0,68.0
Quiniou,1,1,0,48.0,48.0,48.0
RABHI,1,0,1,41.0,41.0,41.0
RABOT,1,1,0,59.0,59.0,59.0
RADAKICHENIN,1,0,1,56.0,56.0,56.0
RADOU,1,0,1,51.0,51.0,51.0
RAFAITIN-MARIN,1,0,1,54.0,54.0,54.0
HUMETZ,1,1,0,65.0,65.0,65.0
QUENEA,1,1,0,56.0,56.0,56.0
QUENTIN,1,0,1,68.0,68.0,68.0
QUERO,1,1,0,44.0,44.0,44.0
QUERO-RUEN,1,0,1,50.0,50.0,50.0
QUEROUE-MARY,1,0,1,61.0,61.0,61.0
QUIGUER,1,0,1,50.0,50.0,50.0
QUILLET,1,1,0,56.0,56.0,56.0
HODY,1,1,0,61.0,61.0,61.0
HOIORE,1,1,0,36.0,36.0,36.0
HOMMEL,1,1,0,72.0,72.0,72.0
HOUBRON,1,1,0,55.0,55.0,55.0
HOUILLON,1,1,0,44.0,44.0,44.0
HOZMAN,1,0,1,39.0,39.0,39.0
HUAUME,1,1,0,43.0,43.0,43.0
HUG,1,1,0,64.0,64.0,64.0
HANOH,1,1,0,52.0,52.0,52.0
HAREUX,1,1,0,54.0,54.0,54.0
HART,1,0,1,55.0,55.0,55.0
HATZIG,1,1,0,62.0,62.0,62.0
HAUATA épse AH-MIN,1,0,1,52.0,52.0,52.0
HAURET,1,1,0,73.0,73.0,73.0
HAVET,1,0,1,44.0,44.0,44.0
HAXAIRE,1,1,0,36.0,36.0,36.0
Géraudie,1,1,0,43.0,43.0,43.0
Géry,1,1,0,48.0,48.0,48.0
HABIG,1,1,0,73.0,73.0,73.0
HABLOT,1,1,0,59.0,59.0,59.0
HADJ MIMOUNE,1,0,1,60.0,60.0,60.0
HALGAND,1,0,1,70.0,70.0,70.0
HAMAYON,1,1,0,60.0,60.0,60.0
HAMONIC,1,1,0,27.0,27.0,27.0
RALLO,1,1,0,69.0,69.0,69.0
RAMBAUD,1,1,0,64.0,64.0,64.0
RAMPHORT,1,0,1,65.0,65.0,65.0
RATSIMBA,1,1,0,50.0,50.0,50.0
RATTIER,1,0,1,51.0,51.0,51.0
RAY,1,1,0,43.0,43.0,43.0
RAYEUR-KLEIN,1,0,1,54.0,54.0,54.0
REBERT,1,1,0,57.0,57.0,57.0
HERVY,1,1,0,56.0,56.0,56.0
HETZEL,1,1,0,60.0,60.0,60.0
HILT,1,1,0,46.0,46.0,46.0
HIPPOLYTE,1,1,0,59.0,59.0,59.0
HIRIGOYEN,1,1,0,67.0,67.0,67.0
HIVER,1,0,1,47.0,47.0,47.0
RAGUIN,1,1,0,64.0,64.0,64.0
RAJA,1,1,0,44.0,44.0,44.0
Guillaume,1,1,0,70.0,70.0,70.0
Guin,1,1,0,70.0,70.0,70.0
Guinaudie,1,0,1,51.0,51.0,51.0
Guinebert,1,1,0,26.0,26.0,26.0
Guissé,1,1,0,49.0,49.0,49.0
Guiteau,1,1,0,64.0,64.0,64.0
Gonthier,1,0,1,63.0,63.0,63.0
Gonzales,1,0,1,52.0,52.0,52.0
Groult,1,1,0,36.0,36.0,36.0
Guerard,1,0,1,42.0,42.0,42.0
Guerry-Gazeau,1,0,1,63.0,63.0,63.0
Guetta,1,1,0,73.0,73.0,73.0
Gueu Viguier,1,0,1,47.0,47.0,47.0
Guichet,1,0,1,48.0,48.0,48.0
Guichou,1,1,0,61.0,61.0,61.0
Guiffard,1,1,0,28.0,28.0,28.0
RENOU,1,0,1,49.0,49.0,49.0
REQUENNA,1,0,1,48.0,48.0,48.0
RETY,1,1,0,50.0,50.0,50.0
REVEAU,1,1,0,62.0,62.0,62.0
REVEREAULT,1,1,0,65.0,65.0,65.0
REYNAUD,1,1,0,68.0,68.0,68.0
RIBOT,1,1,0,60.0,60.0,60.0
RIBOUT,1,0,1,62.0,62.0,62.0
HAZARD,1,1,0,41.0,41.0,41.0
HEDDEBAUX,1,1,0,63.0,63.0,63.0
REDLER,1,1,0,39.0,39.0,39.0
REDO,1,0,1,60.0,60.0,60.0
REGEARD,1,1,0,64.0,64.0,64.0
RENAUX,1,1,0,58.0,58.0,58.0
RENE-CORAIL,1,1,0,67.0,67.0,67.0
RENGOT,1,0,1,56.0,56.0,56.0
Gharet,1,0,1,26.0,26.0,26.0
Gigan,1,1,0,39.0,39.0,39.0
Gimenez,1,0,1,25.0,25.0,25.0
Girardin,1,1,0,52.0,52.0,52.0
Girardot,1,1,0,62.0,62.0,62.0
Gisselbrecht,1,1,0,58.0,58.0,58.0
Glucksmann,1,1,0,44.0,44.0,44.0
Gaquere,1,1,0,72.0,72.0,72.0
RIOJA,1,1,0,68.0,68.0,68.0
RIOU-BOURDON,1,1,0,51.0,51.0,51.0
RITOURET,1,1,0,59.0,59.0,59.0
RITZ,1,1,0,53.0,53.0,53.0
RIVEL,1,0,1,58.0,58.0,58.0
RIVET,1,0,1,67.0,67.0,67.0
RIVETA,1,1,0,68.0,68.0,68.0
Gesell,1,1,0,27.0,27.0,27.0
Grau,1,1,0,65.0,65.0,65.0
Grelaud,1,0,1,39.0,39.0,39.0
Grignola-Bernard,1,0,1,49.0,49.0,49.0
Griseti,1,0,1,64.0,64.0,64.0
RICHE,1,1,0,56.0,56.0,56.0
RICOUX,1,0,1,56.0,56.0,56.0
RIEDINGER,1,1,0,63.0,63.0,63.0
RIEU - FROMENTIN,1,0,1,64.0,64.0,64.0
Gorriquer,1,0,1,31.0,31.0,31.0
Gouez,1,0,1,41.0,41.0,41.0
Gouhoury,1,1,0,52.0,52.0,52.0
Gourdon,1,0,1,68.0,68.0,68.0
Gouyette,1,1,0,39.0,39.0,39.0
Graef-Eckert,1,0,1,45.0,45.0,45.0
Graillon,1,0,1,31.0,31.0,31.0
Grasset,1,1,0,62.0,62.0,62.0
GUYOD,1,1,0,50.0,50.0,50.0
Gaget,1,1,0,31.0,31.0,31.0
Galey,1,1,0,61.0,61.0,61.0
Galzy,1,0,1,42.0,42.0,42.0
Gandolfi,1,0,1,73.0,73.0,73.0
GRIFFOND,1,1,0,32.0,32.0,32.0
GRIMBER,1,1,0,67.0,67.0,67.0
GRISET,1,0,1,52.0,52.0,52.0
ROLLAND,1,1,0,45.0,45.0,45.0
ROLLIN,1,1,0,57.0,57.0,57.0
ROMESTAING,1,1,0,55.0,55.0,55.0
RONDONI,1,1,0,53.0,53.0,53.0
RONGIER,1,0,1,37.0,37.0,37.0
ROSSETTI,1,1,0,56.0,56.0,56.0
GUILLO,1,1,0,63.0,63.0,63.0
GUITTON,1,1,0,29.0,29.0,29.0
Gely,1,1,0,60.0,60.0,60.0
Geniès,1,1,0,72.0,72.0,72.0
Gente,1,1,0,74.0,74.0,74.0
ROCHAUD,1,1,0,66.0,66.0,66.0
ROCHE,1,1,0,67.0,67.0,67.0
RODRIGUEZ,1,1,0,59.0,59.0,59.0
ROGER,1,1,0,60.0,60.0,60.0
ROJOUAN,1,1,0,63.0,63.0,63.0
Garabedian,1,1,0,27.0,27.0,27.0
Garbarsky Yardeni,1,0,1,61.0,61.0,61.0
Garestier,1,1,0,38.0,38.0,38.0
Garin,1,0,1,28.0,28.0,28.0
Garreau,1,0,1,37.0,37.0,37.0
Gattefin,1,1,0,62.0,62.0,62.0
Gaude,1,1,0,73.0,73.0,73.0
Gauquelin,1,0,1,66.0,66.0,66.0
GOURTAY,1,1,0,68.0,68.0,68.0
GOURVIL,1,1,0,61.0,61.0,61.0
GOUTTE,1,1,0,69.0,69.0,69.0
GRANCHER,1,1,0,62.0,62.0,62.0
GRANDAME,1,1,0,73.0,73.0,73.0
GRANJON,1,1,0,73.0,73.0,73.0
GRAVELET,1,1,0,70.0,70.0,70.0
GRAVELLE,1,1,0,45.0,45.0,45.0
ROUTHIER,1,1,0,59.0,59.0,59.0
ROUYER,1,1,0,60.0,60.0,60.0
RUAS,1,1,0,76.0,76.0,76.0
RUBIN,1,1,0,48.0,48.0,48.0
RUET,1,1,0,38.0,38.0,38.0
GOUEROU,1,1,0,61.0,61.0,61.0
GOUPIL,1,0,1,67.0,67.0,67.0
GOURIER,1,1,0,47.0,47.0,47.0
GUEZELLO,1,1,0,59.0,59.0,59.0
GUIDEZ,1,0,1,67.0,67.0,67.0
GUIDICELLI,1,0,1,35.0,35.0,35.0
ROTKOPF,1,0,1,53.0,53.0,53.0
ROUANET,1,1,0,44.0,44.0,44.0
ROULAND,1,0,1,43.0,43.0,43.0
ROULLAUD,1,0,1,64.0,64.0,64.0
ROUSTAN,1,1,0,77.0,77.0,77.0
GRUNEWALD,1,0,1,58.0,58.0,58.0
GRUVEL,1,1,0,66.0,66.0,66.0
GUEANT,1,1,0,56.0,56.0,56.0
GUEDJ,1,1,0,52.0,52.0,52.0
GUEGUENIAT,1,1,0,48.0,48.0,48.0
GUELON,1,0,1,37.0,37.0,37.0
GUERRERO,1,1,0,41.0,41.0,41.0
GUETTÉ,1,0,1,33.0,33.0,33.0
GIACOMAZZI,1,0,1,55.0,55.0,55.0
GIANNACCINI,1,0,1,62.0,62.0,62.0
GIAUME,1,1,0,50.0,50.0,50.0
GILLOOTS,1,0,1,59.0,59.0,59.0
GINER,1,0,1,62.0,62.0,62.0
GINGAST,1,0,1,53.0,53.0,53.0
GINGREAU,1,1,0,48.0,48.0,48.0
GIRAUDEAU,1,1,0,61.0,61.0,61.0
Ramdani,1,1,0,62.0,62.0,62.0
Raponi,1,0,1,32.0,32.0,32.0
Raymondaud,1,1,0,73.0,73.0,73.0
Renard,1,1,0,62.0,62.0,62.0
Renault,1,1,0,36.0,36.0,36.0
Reverchon-Billot,1,1,0,30.0,30.0,30.0
Rey-Deschamps,1,0,1,54.0,54.0,54.0
GHEERBRANT,1,0,1,61.0,61.0,61.0
GONSSE,1,1,0,44.0,44.0,44.0
GOPAL,1,1,0,54.0,54.0,54.0
GORGES,1,1,0,67.0,67.0,67.0
GOROMIDO,1,1,0,60.0,60.0,60.0
RYS,1,1,0,59.0,59.0,59.0
Rabou,1,0,1,61.0,61.0,61.0
Radreau,1,0,1,49.0,49.0,49.0
Rafowicz-Piaskowski,1,0,1,29.0,29.0,29.0
GRENOT,1,1,0,39.0,39.0,39.0
GLACET,1,0,1,52.0,52.0,52.0
GLESER,1,1,0,44.0,44.0,44.0
GODARD,1,0,1,69.0,69.0,69.0
GOEPFERT,1,1,0,,,
GOIN-DEMAY,1,1,0,68.0,68.0,68.0
GOMES,1,1,0,60.0,60.0,60.0
GOMIS,1,0,1,39.0,39.0,39.0
GERAUD,1,0,1,62.0,62.0,62.0
GERES,1,1,0,72.0,72.0,72.0
GERMANEAU,1,1,0,58.0,58.0,58.0
GALLAIS,1,0,1,44.0,44.0,44.0
GALZIN-THEAU,1,0,1,52.0,52.0,52.0
GARDEUR-BANCEL,1,0,1,56.0,56.0,56.0
GARNERIN,1,1,0,51.0,51.0,51.0
GARREAU,1,1,0,59.0,59.0,59.0
GEIGER,1,1,0,64.0,64.0,64.0
GELLY,1,1,0,49.0,49.0,49.0
GENDROT,1,1,0,68.0,68.0,68.0
GENELLE,1,1,0,45.0,45.0,45.0
GENETET,1,0,1,61.0,61.0,61.0
GEOFFROY,1,1,0,63.0,63.0,63.0
GEORGIADES,1,1,0,54.0,54.0,54.0
GEORGIN,1,1,0,67.0,67.0,67.0
Riffé,1,1,0,73.0,73.0,73.0
Rigaud,1,1,0,74.0,74.0,74.0
Rimbeau,1,1,0,66.0,66.0,66.0
Rivaud,1,1,0,56.0,56.0,56.0
Rivery,1,1,0,63.0,63.0,63.0
Robelet,1,1,0,52.0,52.0,52.0
GAYSSOT,1,1,0,44.0,44.0,44.0
GEENENS,1,1,0,65.0,65.0,65.0
GIRODET,1,1,0,47.0,47.0,47.0
Rezeg,1,0,1,48.0,48.0,48.0
Ribes,1,1,0,47.0,47.0,47.0
Ricart,1,0,1,61.0,61.0,61.0
Richard,1,0,1,46.0,46.0,46.0
Richard-Trinquier,1,0,1,60.0,60.0,60.0
Ridel,1,0,1,32.0,32.0,32.0
Riehl,1,1,0,73.0,73.0,73.0
GADENNE,1,0,1,52.0,52.0,52.0
GAGNAIRE,1,1,0,34.0,34.0,34.0
GAITET,1,1,0,69.0,69.0,69.0
GALAND,1,1,0,66.0,66.0,66.0
Fernandez,1,0,1,36.0,36.0,36.0
Ferrand,1,1,0,52.0,52.0,52.0
Ferré,1,1,0,69.0,69.0,69.0
Filoche,1,0,1,42.0,42.0,42.0
Rouède,1,0,1,47.0,47.0,47.0
Fraipont,1,0,1,54.0,54.0,54.0
Franclet,1,0,1,38.0,38.0,38.0
Frebault,1,1,0,36.0,36.0,36.0
Fremy,1,0,1,61.0,61.0,61.0
Frisque,1,0,1,52.0,52.0,52.0
Frêche,1,0,1,39.0,39.0,39.0
Féron,1,1,0,64.0,64.0,64.0
Rodriguez,1,0,1,48.0,48.0,48.0
Rodwell,1,1,0,28.0,28.0,28.0
Roudaut,1,1,0,42.0,42.0,42.0
Rougheol,1,1,0,43.0,43.0,43.0
Rouillon,1,1,0,54.0,54.0,54.0
Rousselet,1,0,1,43.0,43.0,43.0
Rousselot,1,0,1,37.0,37.0,37.0
Roux,1,0,1,44.0,44.0,44.0
GARRIGUES,1,1,0,64.0,64.0,64.0
GARY,1,1,0,71.0,71.0,71.0
GASTRIN,1,1,0,57.0,57.0,57.0
GATARD,1,1,0,63.0,63.0,63.0
GATECEL,1,0,1,63.0,63.0,63.0
GAURAT,1,1,0,54.0,54.0,54.0
GAUZE,1,1,0,49.0,49.0,49.0
Robic,1,1,0,39.0,39.0,39.0
Falconnet,1,1,0,56.0,56.0,56.0
Falorni,1,1,0,52.0,52.0,52.0
Farcy,1,1,0,67.0,67.0,67.0
Fardoux-Jouve,1,0,1,56.0,56.0,56.0
Faucon Mejean,1,0,1,47.0,47.0,47.0
Fauconnier,1,1,0,59.0,59.0,59.0
Fauvet,1,1,0,48.0,48.0,48.0
Faverjon,1,1,0,46.0,46.0,46.0
SAKILIA,1,0,1,48.0,48.0,48.0
SALAK,1,1,0,62.0,62.0,62.0
SALAUN,1,1,0,58.0,58.0,58.0
SALECROIX,1,1,0,29.0,29.0,29.0
FROUEL,1,0,1,61.0,61.0,61.0
FUGIT,1,1,0,54.0,54.0,54.0
FUHRMANN,1,0,1,63.0,63.0,63.0
FUMERY,1,0,1,61.0,61.0,61.0
Ruffenach,1,0,1,45.0,45.0,45.0
Ruga,1,0,1,35.0,35.0,35.0
SABATIER,1,0,1,41.0,41.0,41.0
SABATOU,1,1,0,31.0,31.0,31.0
SAINT MARTIN,1,0,1,52.0,52.0,52.0
SAINT-ARROMAN,1,0,1,65.0,65.0,65.0
SAINT-LAURENT,1,0,1,67.0,67.0,67.0
SAINT-PE,1,0,1,46.0,46.0,46.0
Fischer,1,0,1,69.0,69.0,69.0
Forchez,1,1,0,51.0,51.0,51.0
Fostier,1,1,0,64.0,64.0,64.0
Fouchet,1,1,0,59.0,59.0,59.0
Fountaine,1,1,0,69.0,69.0,69.0
Roué,1,0,1,58.0,58.0,58.0
Rozette,1,0,1,51.0,51.0,51.0
Rubirola,1,0,1,64.0,64.0,64.0
FRANCOIS-GOGUILLON,1,0,1,38.0,38.0,38.0
FRANÇOIS,1,1,0,55.0,55.0,55.0
FRAPPE,1,1,0,72.0,72.0,72.0
FRIEZ,1,0,1,66.0,66.0,66.0
FROGIER,1,1,0,37.0,37.0,37.0
FROMET,1,1,0,70.0,70.0,70.0
FROMONT,1,0,1,64.0,64.0,64.0
FROT,1,1,0,65.0,65.0,65.0
FOURCADE,1,0,1,59.0,59.0,59.0
FOURCROY,1,1,0,71.0,71.0,71.0
FOURNADET,1,0,1,57.0,57.0,57.0
FOURRE,1,1,0,61.0,61.0,61.0
FOURRIER,1,0,1,40.0,40.0,40.0
FOXONET,1,1,0,54.0,54.0,54.0
FRANCHI,1,1,0,42.0,42.0,42.0
FRANCIS,1,1,0,70.0,70.0,70.0
SAMBENOUN,1,1,0,27.0,27.0,27.0
SAMOT,1,1,0,60.0,60.0,60.0
SAN GEROTEO,1,0,1,55.0,55.0,55.0
SANDEVOIR,1,1,0,70.0,70.0,70.0
SANTIN,1,1,0,66.0,66.0,66.0
SARRABEYROUSE,1,1,0,56.0,56.0,56.0
SARTIRANO,1,0,1,54.0,54.0,54.0
SAURAT,1,0,1,53.0,53.0,53.0
Fenzar,1,0,1,42.0,42.0,42.0
Ferec,1,1,0,40.0,40.0,40.0
Ferey,1,1,0,35.0,35.0,35.0
SALIGOT,1,1,0,60.0,60.0,60.0
SALIOU,1,1,0,66.0,66.0,66.0
